id,session_id,tg_user_id,event_type,event_name,page,metadata,created_at,event_category,event_subtype,element_id,element_type,section,scroll_depth,time_spent,interaction_count,previous_event_id,step_number,completion_rate,error_message,custom_data
234,24,,content,content_view,,,2026-01-23 19:17:23,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
235,24,,content,content_view,,,2026-01-23 19:17:47,engagement,,,,,0,28,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
236,24,,content,content_view,,,2026-01-23 19:18:07,engagement,,,,,0,48,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
237,17,,content,personal_path_view,,,2026-01-23 19:19:38,engagement,,,,,,0,,,,,,"{""open_time"": 1769189342739, ""duration"": 0, ""downloaded"": false, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
238,25,,visit,source_visit,,,2026-01-23 19:19:39,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3002/""}"
239,25,,app,miniapp_open,,,2026-01-23 19:19:39,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
240,25,,content,content_view,,,2026-01-23 19:19:40,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
241,25,,content,content_view,,,2026-01-23 19:19:40,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
242,25,,content,content_view,,,2026-01-23 19:19:45,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
243,25,,diagnostic,diagnostic_start,,,2026-01-23 19:22:33,,,,,,,,,,,,,
244,25,,diagnostic,diagnostic_start,,,2026-01-23 19:22:41,,,,,,,,,,,,,
245,15,,content,content_view,,,2026-01-23 19:24:05,engagement,,,,,0,1718,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
246,25,,diagnostic,diagnostic_start,,,2026-01-23 19:24:20,,,,,,,,,,,,,
247,15,,diagnostic,diagnostic_start,,,2026-01-23 19:26:24,,,,,,,,,,,,,
248,26,,visit,source_visit,,,2026-01-23 19:31:59,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
249,26,,app,miniapp_open,,,2026-01-23 19:31:59,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
250,26,,content,content_view,,,2026-01-23 19:32:00,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
251,26,,content,content_view,,,2026-01-23 19:32:01,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
252,26,,content,content_view,,,2026-01-23 19:32:05,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
253,15,,content,content_view,,,2026-01-23 19:32:16,engagement,,,,,0,2209,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
254,15,,diagnostic,diagnostic_start,,,2026-01-23 19:50:58,,,,,,,,,,,,,
255,15,,content,content_view,,,2026-01-23 19:53:00,engagement,,,,,0,3453,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
256,15,,diagnostic,diagnostic_start,,,2026-01-23 20:09:00,,,,,,,,,,,,,
257,15,,diagnostic,diagnostic_start,,,2026-01-23 20:11:47,,,,,,,,,,,,,
258,26,,diagnostic,diagnostic_start,,,2026-01-23 20:11:54,,,,,,,,,,,,,
259,15,,content,content_view,,,2026-01-23 20:17:31,engagement,,,,,0,4924,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
260,15,,diagnostic,diagnostic_start,,,2026-01-23 20:20:26,,,,,,,,,,,,,
261,15,,content,content_view,,,2026-01-23 20:20:38,engagement,,,,,0,5111,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
262,15,,content,content_view,,,2026-01-23 20:20:55,engagement,,,,,0,5128,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
263,15,,content,content_view,,,2026-01-23 20:44:17,engagement,,,,,0,6530,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
264,15,,content,content_view,,,2026-01-23 20:45:26,engagement,,,,,0,6599,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
265,15,,content,content_view,,,2026-01-23 20:46:14,engagement,,,,,0,6648,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
266,15,,visit,source_visit,,,2026-01-23 20:46:15,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
267,15,,app,miniapp_open,,,2026-01-23 20:46:15,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
268,15,,content,content_view,,,2026-01-23 20:46:15,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
269,15,,content,content_view,,,2026-01-23 20:46:15,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
270,15,,visit,source_visit,,,2026-01-23 20:46:19,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
271,15,,app,miniapp_open,,,2026-01-23 20:46:19,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
272,15,,content,content_view,,,2026-01-23 20:46:20,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
273,15,,content,content_view,,,2026-01-23 20:46:20,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
274,15,,content,content_view,,,2026-01-23 20:46:20,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
275,15,,content,content_view,,,2026-01-23 20:46:20,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
276,15,,content,content_view,,,2026-01-23 20:46:25,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
277,27,,visit,source_visit,,,2026-01-23 20:46:57,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
278,27,,app,miniapp_open,,,2026-01-23 20:46:58,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
279,27,,content,content_view,,,2026-01-23 20:46:58,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
280,27,,content,content_view,,,2026-01-23 20:46:58,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
281,27,,content,content_view,,,2026-01-23 20:47:03,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
282,27,,diagnostic,diagnostic_start,,,2026-01-23 20:47:10,,,,,,,,,,,,,
283,27,,diagnostic,diagnostic_start,,,2026-01-23 20:47:33,,,,,,,,,,,,,
284,27,,diagnostic,diagnostic_start,,,2026-01-23 20:47:43,,,,,,,,,,,,,
285,27,,diagnostic,diagnostic_start,,,2026-01-23 20:48:16,,,,,,,,,,,,,
286,28,,visit,source_visit,,,2026-01-23 20:54:05,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
287,28,,app,miniapp_open,,,2026-01-23 20:54:05,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
288,28,,content,content_view,,,2026-01-23 20:54:06,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
289,28,,content,content_view,,,2026-01-23 20:54:06,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
290,28,,content,content_view,,,2026-01-23 20:54:10,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
291,28,,content,content_view,,,2026-01-23 20:54:11,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
292,17,,diagnostic,diagnostic_start,,,2026-01-23 20:54:19,,,,,,,,,,,,,
293,17,,content,content_view,,,2026-01-23 20:54:45,engagement,,,,,0,12342,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
294,17,,content,content_view,,,2026-01-23 20:55:35,engagement,,,,,0,12392,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
295,17,,diagnostic,diagnostic_start,,,2026-01-23 20:56:48,,,,,,,,,,,,,
296,28,,visit,source_visit,,,2026-01-23 21:00:36,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
297,28,,app,miniapp_open,,,2026-01-23 21:00:37,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
298,28,,content,content_view,,,2026-01-23 21:00:38,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
299,28,,content,content_view,,,2026-01-23 21:00:38,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
300,28,,visit,source_visit,,,2026-01-23 21:00:44,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
301,28,,content,content_view,,,2026-01-23 21:00:44,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
302,28,,content,content_view,,,2026-01-23 21:00:44,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
303,28,,app,miniapp_open,,,2026-01-23 21:00:45,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
304,28,,content,content_view,,,2026-01-23 21:00:46,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
305,28,,content,content_view,,,2026-01-23 21:00:46,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
306,17,,content,content_view,,,2026-01-23 21:00:48,engagement,,,,,0,12705,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
307,28,,content,content_view,,,2026-01-23 21:00:52,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
308,28,,content,content_view,,,2026-01-23 21:00:52,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
309,28,,visit,source_visit,,,2026-01-23 21:01:22,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
310,28,,app,miniapp_open,,,2026-01-23 21:01:22,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
311,28,,content,content_view,,,2026-01-23 21:01:23,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
312,28,,content,content_view,,,2026-01-23 21:01:23,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
313,28,,content,content_view,,,2026-01-23 21:01:29,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
314,28,,content,content_view,,,2026-01-23 21:01:29,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
315,17,,diagnostic,diagnostic_start,,,2026-01-23 21:02:08,,,,,,,,,,,,,
316,29,,visit,source_visit,,,2026-01-23 21:03:00,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
317,29,,app,miniapp_open,,,2026-01-23 21:03:00,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
318,29,,content,content_view,,,2026-01-23 21:03:01,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
319,29,,content,content_view,,,2026-01-23 21:03:01,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
320,29,,content,content_view,,,2026-01-23 21:03:06,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
321,30,,visit,source_visit,,,2026-01-23 21:03:28,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
322,30,,app,miniapp_open,,,2026-01-23 21:03:28,engagement,,,,,,,,,,,,"{""device"": ""mobile"", ""page_id"": ""main"", ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
323,30,,content,content_view,,,2026-01-23 21:03:29,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
324,30,,content,content_view,,,2026-01-23 21:03:29,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
325,30,,content,content_view,,,2026-01-23 21:03:34,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
326,30,,content,content_view,,,2026-01-23 21:04:07,engagement,,,,,0,38,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""a50fab0e-d088-4851-8b0c-67d73f8639ca""}"
327,28,,visit,source_visit,,,2026-01-23 21:04:57,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
328,28,,app,miniapp_open,,,2026-01-23 21:04:57,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
329,28,,content,content_view,,,2026-01-23 21:04:58,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
330,28,,content,content_view,,,2026-01-23 21:04:58,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
331,28,,visit,source_visit,,,2026-01-23 21:05:03,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
332,28,,app,miniapp_open,,,2026-01-23 21:05:04,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
333,28,,content,content_view,,,2026-01-23 21:05:04,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
334,28,,content,content_view,,,2026-01-23 21:05:04,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
335,28,,content,content_view,,,2026-01-23 21:05:04,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
336,28,,content,content_view,,,2026-01-23 21:05:05,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
337,28,,visit,source_visit,,,2026-01-23 21:05:09,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
338,28,,app,miniapp_open,,,2026-01-23 21:05:09,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
339,28,,content,content_view,,,2026-01-23 21:05:10,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
340,28,,content,content_view,,,2026-01-23 21:05:10,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
341,28,,content,content_view,,,2026-01-23 21:05:10,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
342,28,,content,content_view,,,2026-01-23 21:05:11,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
343,28,,content,content_view,,,2026-01-23 21:05:16,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
344,31,,visit,source_visit,,,2026-01-23 21:06:05,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": ""http://localhost:3000/""}"
345,31,,app,miniapp_open,,,2026-01-23 21:06:05,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
346,31,,content,content_view,,,2026-01-23 21:06:05,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
347,31,,content,content_view,,,2026-01-23 21:06:06,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
348,31,,content,content_view,,,2026-01-23 21:06:10,engagement,,,,,0,5,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""f0fe1a66-8cff-48b8-afd4-91c4799e8c3f""}"
349,32,,visit,source_visit,,,2026-01-23 21:06:18,acquisition,,,,,,,,,,,,"{""source"": ""telegram_miniapp"", ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89"", ""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": null, ""utm_term"": null, ""utm_content"": null, ""referrer"": """"}"
350,32,,app,miniapp_open,,,2026-01-23 21:06:18,engagement,,,,,,,,,,,,"{""device"": ""desktop"", ""page_id"": ""main"", ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
351,32,,content,content_view,,,2026-01-23 21:06:19,engagement,,,,Main Page,0,0,,,,,,"{""content_type"": ""page"", ""content_id"": ""main"", ""content_title"": null, ""cookie_id"": ""07fa14ee-20db-424a-b2ee-71c89584af89""}"
